,time,open,high,low,close,volume
0,2022-07-29 19:03:00,124.17224444986776,124.17224444986776,124.17224444986776,124.17224444986776,700
1,2022-07-29 18:48:00,124.21978359399098,124.21978359399098,124.21978359399098,124.21978359399098,450
2,2022-07-29 17:56:00,124.3053540534128,124.3053540534128,124.3053540534128,124.3053540534128,201
3,2022-07-29 17:33:00,124.21978359399098,124.21978359399098,124.21978359399098,124.21978359399098,160
4,2022-07-29 17:32:00,124.3317858175453,124.3317858175453,124.3317858175453,124.3317858175453,105
5,2022-07-29 17:06:00,124.21978359399098,124.21978359399098,124.21978359399098,124.21978359399098,200
6,2022-07-29 16:36:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,542
7,2022-07-29 16:34:00,123.8870095851284,123.8870095851284,123.8870095851284,123.8870095851284,400
8,2022-07-29 16:26:00,124.44122092731698,124.44122092731698,124.352893197536,124.352893197536,441
9,2022-07-29 16:15:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,1831
10,2022-07-29 16:14:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,3398
11,2022-07-29 16:10:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,12184
12,2022-07-29 16:03:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,16713
13,2022-07-29 16:02:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,9197
14,2022-07-29 16:01:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,63410
15,2022-07-29 16:00:00,124.352893197536,124.352893197536,124.352893197536,124.352893197536,128836
16,2022-07-29 15:59:00,124.34813928312369,124.39967171535328,124.16273662104312,124.29584622458812,197002
17,2022-07-29 15:58:00,124.3053540534128,124.37666276959764,124.2863383957635,124.352893197536,93110
18,2022-07-29 15:57:00,124.2910923101758,124.32436971106206,124.22929142281562,124.29584622458812,86611
19,2022-07-29 15:56:00,124.352893197536,124.36240102636069,124.27207665252654,124.2910923101758,58152
20,2022-07-29 15:55:00,124.32436971106206,124.38141668400992,124.2863383957635,124.36240102636069,62111
21,2022-07-29 15:54:00,124.40994017048388,124.41944799930856,124.3053540534128,124.31486188223744,62012
22,2022-07-29 15:53:00,124.40994017048388,124.42895582813318,124.352893197536,124.40223882913592,45478
23,2022-07-29 15:52:00,124.54304977402892,124.54304977402892,124.40994017048388,124.4146940848962,53539
24,2022-07-29 15:51:00,124.52403411637962,124.55255760285355,124.4764949722564,124.55255760285355,35727
25,2022-07-29 15:50:00,124.4764949722564,124.53354194520426,124.42420191372086,124.53354194520426,39692
26,2022-07-29 15:49:00,124.4764949722564,124.4955106299057,124.4527254001948,124.46698714343177,16249
27,2022-07-29 15:48:00,124.46156768100172,124.48600280108106,124.43846365695782,124.4764949722564,18881
28,2022-07-29 15:47:00,124.48600280108106,124.49075671549338,124.40994017048388,124.45747931460711,15409
29,2022-07-29 15:46:00,124.49075671549338,124.4955106299057,124.44321757137013,124.48600280108106,21502
30,2022-07-29 15:45:00,124.514526287555,124.5192802019673,124.4764949722564,124.49075671549338,12024
31,2022-07-29 15:44:00,124.46698714343177,124.53354194520426,124.46698714343177,124.514526287555,32187
32,2022-07-29 15:43:00,124.43846365695782,124.46698714343177,124.4337097425455,124.46223322901945,8481
33,2022-07-29 15:42:00,124.40043234165924,124.44797148578245,124.3909245128346,124.42895582813318,19269
34,2022-07-29 15:41:00,124.40043234165924,124.42420191372086,124.40043234165924,124.40994017048388,13233
35,2022-07-29 15:40:00,124.4146940848962,124.41944799930856,124.38141668400992,124.41944799930856,9225
36,2022-07-29 15:39:00,124.45747931460711,124.46698714343177,124.40984509219562,124.41944799930856,9047
37,2022-07-29 15:38:00,124.44797148578245,124.46223322901945,124.41944799930856,124.45747931460711,9791
38,2022-07-29 15:37:00,124.44797148578245,124.44797148578245,124.41944799930856,124.44797148578245,8247
39,2022-07-29 15:36:00,124.42895582813318,124.46223322901945,124.40994017048388,124.45747931460711,11778
40,2022-07-29 15:35:00,124.41944799930856,124.42895582813318,124.40043234165924,124.42895582813318,8550
41,2022-07-29 15:34:00,124.37190885518532,124.42895582813318,124.352893197536,124.41944799930856,11517
42,2022-07-29 15:33:00,124.34338536871137,124.40043234165924,124.34338536871137,124.38141668400992,9649
43,2022-07-29 15:32:00,124.32436971106206,124.34338536871137,124.3053540534128,124.33387753988671,9321
44,2022-07-29 15:31:00,124.32436971106206,124.36240102636069,124.31799946574957,124.352893197536,9234
45,2022-07-29 15:30:00,124.42068401705572,124.42068401705572,124.33387753988671,124.352893197536,11625
46,2022-07-29 15:29:00,124.3909245128346,124.41944799930856,124.3909245128346,124.41944799930856,7028
47,2022-07-29 15:28:00,124.352893197536,124.38141668400992,124.34338536871137,124.38141668400992,3668
48,2022-07-29 15:27:00,124.35764711194832,124.37190885518532,124.33387753988671,124.34338536871137,11952
49,2022-07-29 15:26:00,124.31799946574957,124.352893197536,124.3053540534128,124.352893197536,7700
50,2022-07-29 15:25:00,124.30060013900048,124.32912362547438,124.2863383957635,124.32436971106206,10866
51,2022-07-29 15:24:00,124.25781490928956,124.30060013900048,124.25781490928956,124.30060013900048,5217
52,2022-07-29 15:23:00,124.23385518065146,124.2673227381142,124.21502967957866,124.25781490928956,7635
53,2022-07-29 15:22:00,124.2245375084033,124.24830708046493,124.19905652715325,124.22929142281562,9962
54,2022-07-29 15:21:00,124.20076793634168,124.21027576516632,124.19126010751704,124.21027576516632,2881
55,2022-07-29 15:20:00,124.24830708046493,124.25781490928956,124.20076793634168,124.21027576516632,5401
56,2022-07-29 15:19:00,124.22929142281562,124.25781490928956,124.21978359399098,124.25781490928956,6986
57,2022-07-29 15:18:00,124.15322879221848,124.22929142281562,124.15322879221848,124.22929142281562,11106
58,2022-07-29 15:17:00,124.17224444986776,124.18165720040416,124.1437209633938,124.1437209633938,11206
59,2022-07-29 15:16:00,124.21978359399098,124.21978359399098,124.16273662104312,124.16273662104312,7107
60,2022-07-29 15:15:00,124.23879925164026,124.24830708046493,124.21455428813742,124.21455428813742,10910
61,2022-07-29 15:14:00,124.20076793634168,124.21978359399098,124.20076793634168,124.21978359399098,5984
62,2022-07-29 15:13:00,124.16749053545544,124.20076793634168,124.15455988825391,124.1817522786924,6640
63,2022-07-29 15:12:00,124.23404533722794,124.23404533722794,124.1533238705067,124.17224444986776,8806
64,2022-07-29 15:11:00,124.17224444986776,124.21978359399098,124.17224444986776,124.21027576516632,6233
65,2022-07-29 15:10:00,124.18650619310472,124.18650619310472,124.1579827066308,124.16273662104312,6601
66,2022-07-29 15:09:00,124.1817522786924,124.20076793634168,124.16273662104312,124.1817522786924,4868
67,2022-07-29 15:08:00,124.23879925164026,124.23879925164026,124.1817522786924,124.19126010751704,6114
68,2022-07-29 15:07:00,124.21217733093124,124.24669074956472,124.20076793634168,124.24669074956472,12252
69,2022-07-29 15:06:00,124.17224444986776,124.21027576516632,124.1682511617614,124.21027576516632,4210
70,2022-07-29 15:05:00,124.21027576516632,124.21027576516632,124.17224444986776,124.1817522786924,8199
71,2022-07-29 15:04:00,124.21978359399098,124.22929142281562,124.20076793634168,124.22929142281562,10907
72,2022-07-29 15:03:00,124.20076793634168,124.23879925164026,124.20076793634168,124.21978359399098,6569
73,2022-07-29 15:02:00,124.1817522786924,124.20076793634168,124.16273662104312,124.20076793634168,6151
74,2022-07-29 15:01:00,124.16749053545544,124.1911650292288,124.16273662104312,124.1817522786924,4928
75,2022-07-29 15:00:00,124.08781492990492,124.16273662104312,124.07716616162128,124.16273662104312,6221
76,2022-07-29 14:59:00,124.04864267514736,124.08667399044592,124.04864267514736,124.07716616162128,8859
77,2022-07-29 14:58:00,124.02011918867342,124.04864267514736,124.02011918867342,124.04864267514736,5109
78,2022-07-29 14:57:00,124.04864267514736,124.04864267514736,124.01061135984878,124.01061135984878,4183
79,2022-07-29 14:56:00,124.07716616162128,124.08667399044592,124.0423675081231,124.058150503972,5712
80,2022-07-29 14:55:00,124.058150503972,124.06765833279668,124.04265274298784,124.06765833279668,4917
81,2022-07-29 14:54:00,124.03913484632272,124.06765833279668,124.02487310308574,124.06765833279668,3848
82,2022-07-29 14:53:00,124.01061135984878,124.04864267514736,124.01061135984878,124.0208798149794,8464
83,2022-07-29 14:52:00,123.99159570219948,124.02553865110346,123.98684178778716,124.02011918867342,6577
84,2022-07-29 14:51:00,123.99254648508196,124.01061135984878,123.97258004455018,124.00110353102411,9414
85,2022-07-29 14:50:00,123.99159570219948,124.00110353102411,123.97258004455018,124.00110353102411,4001
86,2022-07-29 14:49:00,123.97258004455018,123.99159570219948,123.96307221572556,123.99159570219948,3444
87,2022-07-29 14:48:00,124.00110353102411,124.00110353102411,123.95356438690092,123.96782613013788,2925
88,2022-07-29 14:47:00,123.95831830131324,124.02011918867342,123.92504090042698,123.98684178778716,10467
89,2022-07-29 14:46:00,123.99159570219948,123.99159570219948,123.93454872925162,123.95356438690092,5667
90,2022-07-29 14:45:00,124.04864267514736,124.04864267514736,123.99159570219948,123.99159570219948,5807
91,2022-07-29 14:44:00,124.00110353102411,124.06290441838436,124.00110353102411,124.03913484632272,8210
92,2022-07-29 14:43:00,123.9963496166118,124.01061135984878,123.99159570219948,124.0010084527359,7220
93,2022-07-29 14:42:00,123.99159570219948,124.00110353102411,123.98208787337484,123.99159570219948,4271
94,2022-07-29 14:41:00,124.02962701749806,124.03913484632272,123.98208787337484,124.01061135984878,5763
95,2022-07-29 14:40:00,124.08667399044592,124.10093573368292,124.02962701749806,124.04864267514736,9581
96,2022-07-29 14:39:00,124.13174109907476,124.1579827066308,124.0961818192706,124.10568964809524,7722
97,2022-07-29 14:38:00,124.17224444986776,124.17224444986776,124.12470530574454,124.12470530574454,6809
98,2022-07-29 14:37:00,124.1817522786924,124.19126010751704,124.16273662104312,124.16273662104312,5951
99,2022-07-29 14:36:00,124.15322879221848,124.17224444986776,124.15322879221848,124.17224444986776,4416
100,2022-07-29 14:35:00,124.12470530574454,124.16273662104312,124.12470530574454,124.16273662104312,4833
101,2022-07-29 14:34:00,124.0773563181978,124.1289838287156,124.07716616162128,124.12470530574454,4417
102,2022-07-29 14:33:00,124.13421313456917,124.14847487780612,124.0961818192706,124.0961818192706,2735
103,2022-07-29 14:32:00,124.13421313456917,124.15322879221848,124.12470530574454,124.12470530574454,6033
104,2022-07-29 14:31:00,124.12470530574454,124.1579827066308,124.11519747691987,124.1437209633938,6818
105,2022-07-29 14:30:00,124.15322879221848,124.1817522786924,124.13421313456917,124.13421313456917,10864
106,2022-07-29 14:29:00,124.17224444986776,124.17224444986776,124.12945922015686,124.1437209633938,8324
107,2022-07-29 14:28:00,124.15322879221848,124.19126010751704,124.15322879221848,124.19126010751704,3372
108,2022-07-29 14:27:00,124.12470530574454,124.1437209633938,124.12470530574454,124.13421313456917,4559
