,time,open,high,low,close,volume
0,2022-06-29 19:59:00,138.3128564601706,138.3526186727508,138.3128564601706,138.3128564601706,3193
1,2022-06-29 19:58:00,138.26315369444538,138.2831342062669,138.26315369444538,138.2830348007355,3793
2,2022-06-29 19:57:00,138.27309424759042,138.27309424759042,138.27309424759042,138.27309424759042,1053
3,2022-06-29 19:56:00,138.24327258815526,138.24327258815526,138.24327258815526,138.24327258815526,655
4,2022-06-29 19:55:00,138.26315369444538,138.27309424759042,138.24327258815526,138.24327258815526,2061
5,2022-06-29 19:54:00,138.24327258815526,138.25321314130034,138.24327258815526,138.25321314130034,483
6,2022-06-29 19:53:00,138.26315369444538,138.26315369444538,138.26315369444538,138.26315369444538,711
7,2022-06-29 19:52:00,138.2233914818652,138.2233914818652,138.2233914818652,138.2233914818652,174
8,2022-06-29 19:48:00,138.2233914818652,138.2233914818652,138.2233914818652,138.2233914818652,3781
9,2022-06-29 19:47:00,138.2233914818652,138.2233914818652,138.2233914818652,138.2233914818652,1065
10,2022-06-29 19:46:00,138.22349088739662,138.22349088739662,138.22349088739662,138.22349088739662,145
11,2022-06-29 19:40:00,138.183629269285,138.23323262947878,138.183629269285,138.23323262947878,302
12,2022-06-29 19:39:00,138.2233914818652,138.2233914818652,138.2233914818652,138.2233914818652,357
13,2022-06-29 19:36:00,138.17368871613996,138.17368871613996,138.17368871613996,138.17368871613996,2192
14,2022-06-29 19:35:00,138.17358931060852,138.17358931060852,138.17358931060852,138.17358931060852,1201
15,2022-06-29 19:33:00,138.17368871613996,138.17368871613996,138.17368871613996,138.17368871613996,278
16,2022-06-29 19:31:00,138.2531137357689,138.2531137357689,138.2531137357689,138.2531137357689,541
17,2022-06-29 19:30:00,138.25321314130034,138.25321314130034,138.17368871613996,138.17368871613996,2211
18,2022-06-29 19:28:00,138.27309424759042,138.27309424759042,138.27309424759042,138.27309424759042,365
19,2022-06-29 19:27:00,138.2929753538805,138.2929753538805,138.2929753538805,138.2929753538805,271
20,2022-06-29 19:23:00,138.2929753538805,138.3128564601706,138.2929753538805,138.3128564601706,273
21,2022-06-29 19:22:00,138.3327375664607,138.3327375664607,138.3327375664607,138.3327375664607,296
22,2022-06-29 19:21:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,252
23,2022-06-29 19:20:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,105
24,2022-06-29 19:19:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,114
25,2022-06-29 19:16:00,138.3327375664607,138.402321438476,138.3327375664607,138.3327375664607,16884
26,2022-06-29 19:13:00,138.3526186727508,138.3526186727508,138.3526186727508,138.3526186727508,253
27,2022-06-29 19:10:00,138.33283697199215,138.33283697199215,138.33283697199215,138.33283697199215,282
28,2022-06-29 19:04:00,138.2830348007355,138.2830348007355,138.2830348007355,138.2830348007355,649
29,2022-06-29 18:59:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,283
30,2022-06-29 18:58:00,138.3327375664607,138.3327375664607,138.3327375664607,138.3327375664607,435
31,2022-06-29 18:56:00,138.36255922589584,138.36255922589584,138.36255922589584,138.36255922589584,508
32,2022-06-29 18:54:00,138.3526186727508,138.3526186727508,138.3526186727508,138.3526186727508,408
33,2022-06-29 18:53:00,138.3128564601706,138.3526186727508,138.3128564601706,138.3526186727508,1759
34,2022-06-29 18:52:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,1518
35,2022-06-29 18:51:00,138.2830348007355,138.34267811960572,138.2830348007355,138.34267811960572,2887
36,2022-06-29 18:49:00,138.3128564601706,138.32279701331566,138.30291590702555,138.30291590702555,1859
37,2022-06-29 18:48:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,538
38,2022-06-29 18:45:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,504
39,2022-06-29 18:41:00,138.3526186727508,138.3526186727508,138.3526186727508,138.3526186727508,218
40,2022-06-29 18:38:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,286
41,2022-06-29 18:32:00,138.37249977904088,138.38244033218595,138.37249977904088,138.38244033218595,1587
42,2022-06-29 18:31:00,138.402321438476,138.402321438476,138.402321438476,138.402321438476,4531
43,2022-06-29 18:29:00,138.36255922589584,138.37249977904088,138.36255922589584,138.37249977904088,1110
44,2022-06-29 18:27:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,135
45,2022-06-29 18:26:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,104
46,2022-06-29 18:25:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,737
47,2022-06-29 18:23:00,138.3526186727508,138.402321438476,138.34267811960572,138.34267811960572,104269
48,2022-06-29 18:22:00,138.3327375664607,138.3327375664607,138.32279701331566,138.3327375664607,2807
49,2022-06-29 18:21:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,646
50,2022-06-29 18:19:00,138.3128564601706,138.3128564601706,138.3128564601706,138.3128564601706,119
51,2022-06-29 18:18:00,138.25321314130034,138.25321314130034,138.25321314130034,138.25321314130034,304
52,2022-06-29 18:14:00,138.2929753538805,138.2929753538805,138.2929753538805,138.2929753538805,807
53,2022-06-29 18:12:00,138.2929753538805,138.2929753538805,138.2929753538805,138.2929753538805,439
54,2022-06-29 18:09:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,285
55,2022-06-29 18:08:00,138.2830348007355,138.2830348007355,138.2830348007355,138.2830348007355,207
56,2022-06-29 18:07:00,138.30291590702555,138.30291590702555,138.2830348007355,138.2830348007355,630
57,2022-06-29 18:04:00,138.3327375664607,138.3327375664607,138.3327375664607,138.3327375664607,205
58,2022-06-29 18:03:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,1121
59,2022-06-29 18:02:00,138.3526186727508,138.3526186727508,138.34267811960572,138.34267811960572,1024
60,2022-06-29 18:01:00,138.3526186727508,138.36255922589584,138.3526186727508,138.36255922589584,514
61,2022-06-29 18:00:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,564
62,2022-06-29 17:57:00,138.25321314130034,138.25321314130034,138.25321314130034,138.25321314130034,144
63,2022-06-29 17:54:00,138.2929753538805,138.2929753538805,138.27309424759042,138.27309424759042,9225
64,2022-06-29 17:53:00,138.27309424759042,138.27309424759042,138.27309424759042,138.27309424759042,1327
65,2022-06-29 17:51:00,138.27309424759042,138.27309424759042,138.27309424759042,138.27309424759042,529
66,2022-06-29 17:50:00,138.23333203501025,138.27309424759042,138.2233914818652,138.27309424759042,948
67,2022-06-29 17:46:00,138.3327375664607,138.3327375664607,138.32279701331566,138.32279701331566,799
68,2022-06-29 17:42:00,138.36255922589584,138.36255922589584,138.36255922589584,138.36255922589584,173
69,2022-06-29 17:40:00,138.36255922589584,138.36255922589584,138.34267811960572,138.34267811960572,254
70,2022-06-29 17:37:00,138.33283697199215,138.34267811960572,138.3327375664607,138.34267811960572,685
71,2022-06-29 17:35:00,138.3526186727508,138.3526186727508,138.3526186727508,138.3526186727508,474
72,2022-06-29 17:34:00,138.36255922589584,138.37240037350944,138.36255922589584,138.37240037350944,390
73,2022-06-29 17:32:00,138.37249977904088,138.37249977904088,138.36255922589584,138.36255922589584,804
74,2022-06-29 17:31:00,138.3327375664607,138.36255922589584,138.3327375664607,138.36255922589584,456
75,2022-06-29 17:23:00,138.37240037350944,138.37240037350944,138.37240037350944,138.37240037350944,225
76,2022-06-29 17:14:00,138.32945718392284,138.32945718392284,138.32945718392284,138.32945718392284,177
77,2022-06-29 17:13:00,138.34267811960572,138.34267811960572,138.34267811960572,138.34267811960572,846
78,2022-06-29 17:12:00,138.3526186727508,138.3526186727508,138.3526186727508,138.3526186727508,454
79,2022-06-29 17:10:00,138.37249977904088,138.37249977904088,138.34267811960572,138.34267811960572,715
80,2022-06-29 17:07:00,138.37249977904088,138.38244033218595,138.3327375664607,138.3327375664607,1137
81,2022-06-29 17:06:00,138.38244033218595,138.38244033218595,138.3268726401051,138.3268726401051,526
82,2022-06-29 17:05:00,138.3327375664607,138.3327375664607,138.3327375664607,138.3327375664607,448
83,2022-06-29 17:04:00,138.3228964188471,138.3228964188471,138.3228964188471,138.3228964188471,261
84,2022-06-29 17:03:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,172
85,2022-06-29 17:02:00,138.38244033218595,138.38244033218595,138.32279701331566,138.32279701331566,478
86,2022-06-29 17:01:00,138.38234092665448,138.38244033218595,138.3228964188471,138.3228964188471,378
87,2022-06-29 17:00:00,138.37249977904088,138.37249977904088,138.32279701331566,138.32279701331566,4746
88,2022-06-29 16:59:00,138.36255922589584,138.37249977904088,138.36255922589584,138.37249977904088,2438
89,2022-06-29 16:55:00,138.36255922589584,138.36255922589584,138.32279701331566,138.32279701331566,730
90,2022-06-29 16:52:00,138.3277672898882,138.3277672898882,138.3277672898882,138.3277672898882,160
91,2022-06-29 16:51:00,138.3624598203644,138.36255922589584,138.3624598203644,138.36255922589584,685
92,2022-06-29 16:50:00,138.36255922589584,138.39238088533097,138.36255922589584,138.36255922589584,1159
93,2022-06-29 16:49:00,138.3526186727508,138.36255922589584,138.34267811960572,138.36255922589584,2101
94,2022-06-29 16:48:00,138.32279701331566,138.3327375664607,138.32279701331566,138.3327375664607,684
95,2022-06-29 16:44:00,138.32279701331566,138.32279701331566,138.32279701331566,138.32279701331566,383
96,2022-06-29 16:42:00,138.2929753538805,138.32279701331566,138.2929753538805,138.32279701331566,656
