Date,Open,High,Low,Close,Adj Close,Volume
2003-01-02,148.021378,153.726059,147.420883,153.005463,88.480957,3632619
2003-01-03,152.224823,153.005463,150.183151,152.525070,88.203178,2502230
2003-01-06,152.525070,157.329010,152.224823,156.428268,90.460358,3138258
2003-01-07,156.067978,157.689301,154.626801,155.527527,89.939423,3631303
2003-01-08,155.227280,155.827774,152.284882,153.125565,88.550385,3594350
2003-01-09,154.626801,155.827774,153.906204,155.527527,89.939423,3225919
2003-01-10,153.425812,156.007919,153.125565,154.026306,89.071304,3095893
2003-01-13,154.626801,156.007919,153.185608,153.966248,89.036568,3255928
2003-01-14,154.326553,155.167236,152.645172,154.386597,89.279701,3056358
2003-01-15,155.707687,155.767731,151.203979,151.264038,87.473915,3424523
2003-01-16,153.125565,155.527527,148.621872,150.303253,86.918343,4075472
2003-01-17,148.922119,153.485855,145.919647,149.402512,86.397461,4212027
2003-01-21,149.462555,150.303253,144.058121,144.478470,83.549919,3580412
2003-01-22,144.418427,144.538528,141.175766,141.415955,81.778931,4138137
2003-01-23,142.016449,145.499313,141.836304,143.817932,83.167961,3660279
2003-01-24,142.917191,143.817932,138.173309,138.473541,80.077354,3966112
2003-01-27,138.413498,142.677002,136.491928,138.413498,80.042633,4739427
2003-01-28,141.716202,141.716202,138.293396,139.013992,80.389915,3758749
2003-01-29,136.912262,139.494385,135.170837,138.293396,79.973183,4242069
2003-01-30,138.353455,139.013992,135.230896,135.411041,78.306366,3605275
2003-01-31,135.110794,139.614487,134.810547,138.953949,80.355164,4369614
2003-02-03,140.214981,142.616943,139.614487,142.016449,82.126190,3551685
2003-02-04,139.013992,139.494385,137.332611,138.413498,80.042633,4075539
2003-02-05,139.314240,141.836304,137.212509,138.113251,79.869003,3330417
2003-02-06,137.512756,138.533600,135.711288,137.452713,79.487007,3262989
2003-02-07,138.113251,138.713745,134.870590,136.311783,78.827225,3800564
2003-02-10,135.771332,136.311783,133.489456,135.891434,78.584183,3923530
2003-02-11,136.011536,137.032364,134.510300,135.110794,78.132721,3646724
2003-02-12,135.110794,136.191681,133.549515,133.609558,77.264626,3034027
2003-02-13,133.789703,133.909805,127.904884,133.129166,76.986801,3773620
2003-02-14,132.588730,134.990692,131.027451,134.990692,78.063271,4391646
2003-02-18,135.350983,138.473541,135.350983,137.572815,79.556458,3504191
2003-02-19,137.632858,140.214981,136.371826,140.214981,81.084419,3170398
2003-02-20,139.914734,141.055664,138.953949,140.214981,81.084419,3955504
2003-02-21,140.815475,144.178223,138.893890,142.917191,82.647057,4168079
2003-02-24,143.817932,145.319168,140.635315,140.635315,81.327484,3927660
2003-02-25,139.013992,144.418427,137.512756,143.998077,83.272110,4139486
2003-02-26,143.217438,143.938034,140.154922,140.335068,81.801971,3139623
2003-02-27,140.935562,144.418427,140.094879,143.517685,83.657158,4131792
2003-02-28,143.517685,145.259109,142.556900,144.418427,84.182167,3723278
2003-03-03,145.319168,147.120636,142.917191,143.517685,83.657158,3501010
2003-03-04,142.496841,142.917191,139.794632,140.515228,81.907013,2777737
2003-03-05,139.614487,143.517685,139.554428,142.917191,83.307121,3525157
2003-03-06,141.716202,144.478470,141.115707,143.817932,83.832130,3432799
2003-03-07,141.115707,146.520142,140.515228,145.919647,85.057274,4766272
2003-03-10,143.517685,144.598572,141.716202,141.716202,82.607071,3354264
2003-03-11,142.136551,143.938034,140.154922,140.214981,81.731964,3581394
2003-03-12,139.434341,142.917191,139.074036,142.917191,83.307121,3820215
2003-03-13,145.319168,151.504227,145.319168,151.384140,88.242531,6418149
2003-03-14,151.624329,154.146393,149.822861,154.026306,89.782700,4983394
2003-03-17,150.123108,158.529999,148.621872,157.749359,91.952896,5754860
2003-03-18,157.929504,158.830246,155.827774,158.529999,92.407913,4185898
2003-03-19,158.469940,162.253052,156.848618,162.012848,94.438057,4148745
2003-03-20,161.292267,161.832703,158.710144,161.232208,93.983025,4144965
2003-03-21,163.574127,168.137878,162.733444,168.137878,98.008385,6645463
2003-03-24,161.232208,167.837631,159.190536,160.511627,93.563019,4633231
2003-03-25,160.511627,163.213837,158.529999,162.012848,94.438057,3684659
2003-03-26,162.012848,162.613342,159.250580,159.730972,93.107956,3597514
2003-03-27,156.428268,159.310638,155.767731,158.770187,92.547905,3486755
2003-03-28,157.629257,158.710144,156.248123,156.308167,91.112823,2707212
2003-03-31,152.825317,159.130493,152.044678,153.125565,89.257645,4075222
2003-04-01,153.425812,158.049606,153.125565,156.908661,91.462837,3562343
2003-04-02,161.832703,163.754272,160.451569,162.433197,94.683067,4575545
2003-04-03,163.814331,167.537384,159.730972,165.435654,96.433250,4709119
2003-04-04,165.555756,166.876846,164.114578,165.916046,96.713272,2879104
2003-04-07,170.179550,172.281265,166.516541,166.696686,97.168312,4559991
2003-04-08,167.837631,169.639099,166.936890,168.498169,98.218422,2990129
2003-04-09,167.417282,168.438126,163.033691,163.934433,95.558144,4252160
2003-04-10,163.874374,164.474869,161.532455,164.414825,95.838203,2777521
2003-04-11,166.216293,167.717529,164.234665,166.036148,96.783295,2990812
2003-04-14,164.474869,166.876846,163.754272,166.696686,97.168312,2676454
2003-04-15,167.537384,170.059448,166.576599,169.939346,99.058464,3396796
2003-04-16,169.939346,171.320480,166.876846,167.117035,97.413330,2757187
2003-04-17,167.177078,171.140335,166.816788,171.080292,99.723572,2681016
2003-04-21,170.960190,171.320480,164.955261,169.098663,98.568405,2131767
2003-04-22,168.738358,174.082748,168.438126,174.082748,101.473694,3440210
2003-04-23,174.082748,177.145264,173.121964,176.484711,102.873764,3426022
2003-04-24,174.142792,175.884232,172.701614,174.743286,101.858643,2962169
2003-04-25,174.563141,175.343781,172.881760,174.803345,101.893692,3207718
2003-04-28,172.641571,178.826645,172.641571,177.265366,103.328865,3340991
2003-04-29,178.226151,178.466339,175.043533,176.544769,102.908745,3473449
2003-04-30,175.824173,177.745758,175.043533,176.845016,103.083801,3687973
2003-05-01,176.845016,176.845016,170.359695,174.743286,101.858643,3393981
2003-05-02,172.941818,175.704071,172.761658,174.623184,101.788689,3397945
2003-05-05,174.382996,175.343781,172.461411,173.121964,100.913628,2881019
2003-05-06,172.881760,176.184464,172.881760,174.863388,101.928711,3072145
2003-05-07,175.463882,175.463882,172.521469,173.242065,100.983643,3119706
2003-05-08,172.341324,173.902603,170.419739,170.960190,99.653549,2516168
2003-05-09,171.740829,174.683243,168.618271,174.142792,101.508705,2493254
2003-05-12,173.422211,174.563141,172.641571,173.962646,101.403648,2670708
2003-05-13,172.641571,174.262894,170.059448,171.440582,99.933517,3162055
2003-05-14,173.422211,173.422211,170.539841,171.800873,100.143555,2654122
2003-05-15,172.341324,173.722458,170.239594,171.020233,99.688530,2676986
2003-05-16,170.539841,171.260437,167.237137,167.237137,97.483337,4385618
2003-05-19,166.036148,166.756744,164.895218,165.435654,96.433250,3128649
2003-05-20,166.576599,168.077820,164.234665,166.516541,97.063286,2840369
2003-05-21,164.715073,166.636642,164.534912,165.735901,96.608292,2761717
2003-05-22,166.336395,167.477325,165.675858,166.516541,97.063286,2923351
2003-05-23,166.516541,167.597427,165.735901,165.976105,96.748253,2076712
2003-05-27,165.135406,171.260437,164.655014,169.999405,99.093475,3746342
2003-05-28,171.440582,171.560684,168.918518,169.759201,98.953468,3069664
2003-05-29,169.759201,173.842545,167.117035,169.639099,98.883476,3215927
2003-05-30,170.539841,172.821716,169.699158,172.341324,100.458588,3934971
2003-06-02,176.664871,176.664871,173.061905,174.142792,101.508705,3496730
2003-06-03,174.142792,174.923431,172.641571,174.443039,101.683662,2463961
2003-06-04,174.623184,176.965118,173.962646,176.304565,102.768799,2876722
2003-06-05,176.124420,179.246979,174.142792,178.826645,104.238899,3270233
2003-06-06,181.408752,183.270279,179.307037,181.949203,106.059059,4755830
2003-06-09,180.447968,182.189392,180.387924,180.988403,105.498993,2740368
2003-06-10,181.949203,183.690628,181.288651,183.690628,107.074127,2574204
2003-06-11,183.690628,186.873230,182.849930,186.032547,108.439262,2815773
2003-06-12,186.693085,187.353622,184.110977,186.572983,108.754295,2821584
2003-06-13,186.152649,186.633041,181.168564,184.050919,107.284180,2767762
2003-06-16,185.251907,188.254364,184.711456,188.194321,109.699417,3121322
2003-06-17,188.674713,190.115891,187.173477,187.353622,109.209343,3205819
2003-06-18,186.813187,188.074219,184.351166,184.531311,107.564178,3208633
2003-06-19,181.709000,182.369537,177.805801,179.307037,104.518944,5813346
2003-06-20,181.348709,182.009247,179.006790,180.207764,105.043945,6290704
2003-06-23,179.907516,181.709000,178.646484,179.367081,104.553917,2816322
2003-06-24,179.367081,180.628113,179.066833,179.727371,104.763954,2654138
2003-06-25,179.186935,180.568069,175.583984,175.704071,102.418777,3205569
2003-06-26,174.443039,177.325409,173.902603,175.043533,102.700584,2825115
2003-06-27,175.343781,179.907516,171.320480,171.860931,100.833321,2963251
2003-06-30,172.461411,174.082748,171.440582,172.221222,101.044693,2590890
2003-07-01,171.020233,172.941818,168.618271,171.920975,100.868553,3469686
2003-07-02,173.061905,173.422211,170.659943,171.800873,100.798073,3633601
2003-07-03,171.860931,172.941818,170.599899,171.440582,100.586685,2047436
2003-07-07,173.722458,177.145264,173.362152,175.764130,103.123428,3264937
2003-07-08,175.764130,175.764130,172.041077,173.001862,101.502701,3806892
2003-07-09,173.242065,173.782501,169.999405,170.419739,99.987724,4695380
