time,sum_value,count_value,volatility
2021-11-09,0.0001902036877625041,473,0.0006341308709114596
2021-11-10,0.0001479112271194141,439,0.0005804546704246593
2021-11-11,0.00011747800283082073,422,0.000527620974719571
2021-11-12,0.00013932428223164146,429,0.0005698817654980574
2021-11-15,0.00018706017804797696,465,0.0006342554318185602
2021-11-16,7.359855279542129e-05,429,0.00041419608656350813
2021-11-17,0.0001607865443551437,444,0.0006017739248718983
2021-11-18,9.001527788937523e-05,419,0.00046350145499375205
2021-11-19,0.00017792761730187843,443,0.0006337526938636313
2021-11-22,0.0001619059085191595,418,0.0006223622011144152
2021-11-23,0.0002105108929869711,430,0.0006996857982328711
2021-11-24,0.00018255841545951107,422,0.0006577255356421919
2021-11-26,0.00042779430958271515,275,0.001247243228568459
2021-11-29,0.0003989085463923885,496,0.000896800480373175
2021-11-30,0.0004775423875518943,471,0.0010069212578105466
2021-12-01,0.0002706664095684644,428,0.0007952346529153183
2021-12-02,0.00024379777538535753,428,0.0007547323833827036
2021-12-03,0.00025304911945338645,426,0.0007707217510205692
2021-12-06,0.0002542148814146241,443,0.0007575278811884963
2021-12-07,0.00018332787122716954,429,0.0006537107121412555
2021-12-08,0.0002475795450820096,426,0.0007623467984044934
2021-12-09,0.00013775105513684916,430,0.0005659958401047911
2021-12-10,0.00021389070973583656,432,0.0007036457799544951
2021-12-13,0.0002680909506293715,412,0.0008066636169110326
2021-12-14,0.00032254523061100185,434,0.0008620857124447584
2021-12-15,0.0002381412624118528,412,0.0007602715125823819
2021-12-16,0.00021904997909954428,425,0.0007179218032128147
2021-12-17,0.0004880291338521829,427,0.0010690768784419405
2021-12-20,0.00030888609802778887,435,0.0008426642178067896
2021-12-21,0.00014517773098791188,420,0.0005879296422676212
2021-12-22,0.00012095578996634209,412,0.000541832090671467
2021-12-23,0.00010125726949249643,414,0.0004945531079185771
2021-12-27,7.65802470285682e-05,419,0.0004275150125867351
2021-12-28,7.065961516812147e-05,411,0.0004146338201215823
2021-12-29,0.0001046031288016282,415,0.0005020515233042482
2021-12-30,0.00011135458801902773,408,0.0005224250298476735
2021-12-31,9.722152112970128e-05,410,0.00048695550237362996
2022-01-03,0.00021882864458880503,430,0.000713374953741108
2022-01-04,0.0002280909651635771,410,0.000745868237176136
2022-01-05,0.00043089801232831825,468,0.0009595427288895386
2022-01-06,0.0005069204260989358,450,0.0010613622547346465
2022-01-07,0.00020817171038281697,423,0.0007015209925815936
2022-01-10,0.0006693319674905089,423,0.0012579129845938129
2022-01-11,0.0006492574952171879,553,0.0010835424249421553
2022-01-12,0.00036760342365426275,418,0.0009377814392922326
2022-01-13,0.00025706496533058206,417,0.0007851514163498148
2022-01-14,0.0003078871823372339,424,0.0008521437759828482
2022-01-18,0.0003356782185189171,427,0.0008866406596219732
2022-01-19,0.0002783495158856337,417,0.000817009690430973
2022-01-20,0.00028659175572609715,429,0.0008173408411694494
2022-01-21,0.0005073112486835051,435,0.0010799225692586783
2022-01-24,0.004242368825439733,694,0.0024724326845429294
2022-01-25,0.0020259909636236454,591,0.0018515055215922824
2022-01-26,0.0008170691715158263,465,0.0013255708216688544
2022-01-27,0.0006974184181878603,423,0.0012840339969832004
2022-01-28,0.00042725870641290183,447,0.0009776686720170736
2022-01-31,0.00019883490931673422,440,0.0006722332342084821
2022-02-01,0.000229598908182993,443,0.0007199180229588801
2022-02-02,0.0003487210748391182,447,0.0008832534363078953
2022-02-03,0.00025875416344175106,430,0.0007757279603502691
2022-02-04,0.0003184532876717343,438,0.0008526794829362309
2022-02-07,0.00016444306742060416,409,0.0006340830304754492
2022-02-08,0.0004949465045983738,411,0.0010973829791443603
2022-02-09,0.0003627444946938086,431,0.0009174064303536969
2022-02-10,0.0002694607393420146,455,0.0007695592278358338
2022-02-11,0.0002683969458847959,413,0.0008061461031802047
2022-02-14,0.000634407961993299,440,0.0012007648717619523
2022-02-15,0.00025999743804619533,432,0.0007757872913390822
2022-02-16,0.00016337290924150834,420,0.0006236851106461389
2022-02-17,0.001058166536657847,435,0.001559668795269553
2022-02-18,0.00036840744027682266,428,0.0009277742437553189
2022-02-22,0.0004333889385968997,440,0.0009924589968595676
2022-02-23,0.000398688153299561,418,0.0009766265457213225
2022-02-24,0.0005638995519523885,463,0.00110359666462404
2022-02-25,0.00038392287848117466,431,0.0009438073637472396
2022-02-28,0.0005323147139763244,432,0.0011100495421630093
2022-03-01,0.0003203932963770413,416,0.0008775968283978935
2022-03-02,0.0002736796965771066,409,0.0008180119268161459
2022-03-03,0.0003654043910874426,425,0.000927240550155571
2022-03-04,0.013108447184260665,413,0.005633789271880267
2022-03-07,0.0006966207311094611,424,0.001281785248170681
2022-03-08,0.00037938102835523714,420,0.0009504147319726082
2022-03-09,0.00023510826624093304,436,0.0007343290425650027
2022-03-10,0.00024064097904059051,435,0.0007437725814836648
2022-03-11,0.0003063391091846855,417,0.0008571033549778893
2022-03-14,0.00032159797888541713,417,0.0008781902839277903
2022-03-15,0.0005498838238519497,410,0.0011580932856102254
2022-03-16,0.00038513534312267783,479,0.0008966829887435366
2022-03-17,0.00024732011350157623,415,0.0007719793266187183
2022-03-18,0.00021547773109147487,414,0.0007214413429600946
2022-03-21,0.0002151765799674672,405,0.000728903421209241
2022-03-22,0.00011597993028650073,405,0.0005351356820828465
2022-03-23,0.0002148684276774582,410,0.000723926333129745
2022-03-24,9.497478008188281e-05,408,0.0004824741689770603
2022-03-25,0.00012860980014107673,406,0.000562825822747518
2022-03-28,0.0004549284322305944,412,0.0010508069393854735
2022-03-29,0.00021822477008669603,421,0.0007199643203199168
2022-03-30,0.00015609783393108156,417,0.0006118294968110489
2022-03-31,0.00016296104972026373,427,0.0006177716427803792
2022-04-01,0.0002646825101554466,416,0.0007976565890328468
2022-04-04,0.00015148925302968202,414,0.0006049099686069034
2022-04-05,0.00018928501081677524,410,0.00067946358113566
2022-04-06,0.000303499444713269,440,0.0008305248131497514
2022-04-07,0.00017617772232482036,436,0.0006356707833318267
2022-04-08,0.00014835757801672783,416,0.0005971840531272096
2022-04-11,0.0001592019005151322,416,0.0006186249883720334
2022-04-12,0.00015723040812370056,417,0.0006140450622113498
2022-04-13,0.000306083895741794,444,0.0008302879883285071
2022-04-14,0.0003567677922625832,471,0.0008703268198678475
2022-04-18,0.00019984562339361362,428,0.0006833220519056828
2022-04-19,0.0034319474689052686,591,0.002409775448850723
2022-04-20,0.001046854887201824,549,0.0013808835950578388
2022-04-21,0.0003865949827781264,465,0.0009118042880672947
2022-04-22,0.0003241872232963202,446,0.0008525709250723631
2022-04-25,0.00042127617327574537,462,0.0009549100423121226
2022-04-26,0.0003440082085979195,436,0.0008882621531662383
2022-04-27,0.00036787363297142013,426,0.0009292755936969895
2022-04-28,0.0003585399804551307,434,0.0009089163807654714
2022-04-29,0.0002907950630431769,420,0.0008320872536710617
2022-05-02,0.0006391033898941744,423,0.0012291796933019778
2022-05-03,0.00018740609169855688,405,0.0006802434054172967
2022-05-04,0.0003242656570302384,424,0.0008745155761882376
2022-05-05,0.0005774637724167823,426,0.0011642803620871317
2022-05-06,0.00036423707771217627,417,0.0009345962820068086
2022-05-09,0.0017817601695883972,450,0.00198984095935574
2022-05-10,0.00047666298897317444,441,0.0010396482365307431
2022-05-11,0.0005800992835777181,447,0.0011391932499801184
2022-05-12,0.0007360523381557245,445,0.0012860988290573753
2022-05-13,0.00029226683369572775,429,0.0008253936458559709
2022-05-16,0.00044536986860746984,408,0.0010447931925574492
2022-05-17,0.0004173667207062428,419,0.000998049076311439
2022-05-18,0.0003809686858304349,440,0.000930504122689361
2022-05-19,0.00040392481629763225,440,0.0009581288776208462
2022-05-20,0.0003199073736900838,426,0.0008665773342684439
2022-05-23,0.000280874952826962,416,0.0008216934799940988
2022-05-24,0.0004294865328893538,409,0.0010247386605705172
2022-05-25,0.00027870678994934784,409,0.0008254905779308958
2022-05-26,0.0001447330483912006,404,0.0005985399901261399
2022-05-27,0.0002222181724383349,422,0.0007256606279868519
2022-05-31,0.00028810169805522286,429,0.0008194911407284731
2022-06-01,0.00018665856064024454,422,0.0006650705707490061
2022-06-02,0.0006644598629177123,419,0.0012592946683981931
2022-06-03,0.0003996687754727209,443,0.0009498351710075236
2022-06-06,0.00020266205693610177,423,0.0006921752072845696
2022-06-07,0.00014687864320209572,410,0.00059853203187118
2022-06-08,0.00018547229392852513,409,0.0006734073739333329
2022-06-09,0.00023674989906195452,418,0.0007525870835524848
2022-06-10,0.0003817254991124496,423,0.0009499601822095327
2022-06-13,0.0009320564766383364,440,0.001455441573605082
2022-06-14,0.000451700621576846,434,0.0010201886307653909
2022-06-15,0.0006938366014462008,412,0.0012977170034279139
2022-06-16,0.00042298968135490335,420,0.0010035528331583973
2022-06-17,0.00039206382278135716,423,0.0009627381935242561
2022-06-21,0.00028576458504294143,419,0.0008258424281259343
2022-06-22,0.00033824593668072033,416,0.0009017156946310956
2022-06-23,0.00023591973382317282,409,0.0007594872382689073
2022-06-24,0.0001916170179593602,413,0.00068114882652218
2022-06-27,0.00019126156725418777,413,0.0006805167657097633
2022-06-28,0.00018007114909159084,417,0.0006571341549347078
2022-06-29,0.00026234074148603166,416,0.0007941201309741148
2022-06-30,0.0003136278051973234,415,0.0008693271254699739
2022-07-01,0.0002697827670041236,407,0.0008141602553466074
2022-07-05,0.0002414984228138438,412,0.0007656116642410504
2022-07-06,0.0002497873687521053,410,0.0007805366645848435
2022-07-07,0.0002115437367750029,413,0.0007156901827689629
2022-07-08,0.0002798716343709779,415,0.0008212122018163119
2022-07-11,0.00022631436333990916,413,0.0007402544607650728
2022-07-12,0.0001918523753533222,415,0.0006799227017606126
2022-07-13,0.00028494063524041346,417,0.0008266262008164823
2022-07-14,0.0001983576352258713,420,0.0006872263701802502
2022-07-15,0.00061145334680546,448,0.0011682684710921122
2022-07-18,0.0009631034009683383,645,0.0012219589057708825
2022-07-19,0.001119348142833924,715,0.0012512081673684056
2022-07-20,0.0003106943815389044,512,0.0007789897072126002
2022-07-21,0.0003009733231512881,474,0.0007968467963008131
2022-07-22,0.00021581154530791032,458,0.0006864431858480235
2022-07-25,0.0001882362593622946,457,0.0006417908808246002
2022-07-26,0.0001608359554748944,431,0.0006108758222776332
2022-07-27,0.0001281209746630087,433,0.0005439590025455655
2022-07-28,0.000141655287795004,428,0.0005753001812849166
2022-07-29,0.0001418545206428993,418,0.0005825503256550559
2022-08-01,0.00022499554340364974,411,0.0007398881078746504
2022-08-02,0.0002585805256163622,414,0.0007903104716409974
2022-08-03,0.00010057926323441946,420,0.0004893612533419736
2022-08-04,0.0001723222940699291,414,0.0006451646497520488
2022-08-05,0.00013931487258739733,423,0.0005738898679928612
2022-08-08,0.00016203429107897432,435,0.0006103217374222026
2022-08-09,0.00020311348477504925,420,0.000695416087805487
2022-08-10,0.000141291812813123,427,0.0005752340177757023
2022-08-11,8.398033717535871e-05,417,0.00044876686137032177
2022-08-12,8.870870248539823e-05,412,0.000464017655562045
2022-08-15,9.79073402349281e-05,416,0.0004851331603354266
2022-08-16,0.00017364722921215224,406,0.0006539897055805245
2022-08-17,0.0002328243156106868,418,0.0007463216266198473
2022-08-18,0.00021206123166683214,410,0.0007191818381053336
2022-08-19,0.00026050785699530376,420,0.0007875638401867945
2022-08-22,0.00018910399197863995,415,0.0006750350137793209
2022-08-23,0.00010344276029221104,409,0.0005029078288643301
2022-08-24,0.0001406073648636803,413,0.0005834840768613996
2022-08-25,7.960677922415988e-05,411,0.00044010278390327844
2022-08-26,0.00018169476314441855,410,0.0006657011032654413
2022-08-29,0.00019807011112749315,414,0.0006916865042161208
2022-08-30,0.00017400841199071454,411,0.0006506751350438012
2022-08-31,0.00013791655264263974,416,0.0005757865703728511
2022-09-01,0.00031480537234683054,416,0.0008699101583071869
2022-09-02,0.00019212670343192424,411,0.0006837116099115154
2022-09-06,0.00017398043145616353,405,0.0006554245282543527
2022-09-07,0.0001046505493455976,407,0.0005070765788998642
2022-09-08,0.0003085939788199894,415,0.000862322415900126
2022-09-09,0.00011956640166382628,410,0.0005400234901481337
2022-09-12,0.0001448314152118046,424,0.0005844514748402431
2022-09-13,0.0003493985214774818,422,0.0009099222943197918
2022-09-14,0.00019197113452486546,420,0.0006760725773325732
2022-09-15,0.00024966719676777977,414,0.0007765699335912523
2022-09-16,0.00018677221850366908,429,0.0006598230646912317
2022-09-19,0.0001325201255239559,411,0.0005678321895026874
2022-09-20,0.00020917784508952378,405,0.0007186713479706046
2022-09-21,0.00037675897176788473,407,0.0009621318617172035
2022-09-22,0.00021627376136080533,418,0.0007193061538513583
2022-09-23,0.00025872341739773577,414,0.0007905288045452784
2022-09-26,0.00040874008435505223,420,0.0009865042711695872
2022-09-27,0.00031669676851324473,412,0.0008767448186182197
2022-09-28,0.0005331425039708995,452,0.0010860565427706379
2022-09-29,0.000973234994527067,448,0.0014739062186431876
2022-09-30,0.0002682136557693853,415,0.0008039265922392181
2022-10-03,0.0003353141025313981,411,0.000903243819733417
2022-10-04,0.00027346755566426796,414,0.00081274205709005
2022-10-05,0.00019532126829922044,414,0.0006868700773350181
2022-10-06,0.00026124408665676016,411,0.0007972643107276284
2022-10-07,0.0002665105440602335,420,0.0007965857859823557
2022-10-10,0.0002987363639195817,422,0.0008413715443481668
2022-10-11,0.0002048502260805558,409,0.0007077120166320948
2022-10-12,0.0001379692000155941,399,0.0005880369620276961
2022-10-13,0.0007955590828557696,424,0.0013697877907329172
2022-10-14,0.00037083051527720903,420,0.0009396434420986873
2022-10-17,0.000266957224908675,417,0.000800115736395378
2022-10-18,0.0003167196648850841,417,0.0008715042054173656
2022-10-19,0.0025088540559438043,572,0.0020943038197482823
2022-10-20,0.0007944925191076666,514,0.0012432639663775094
2022-10-21,0.0005054226495578636,430,0.0010841593566444385
2022-10-24,0.0003035350924480587,419,0.0008511330261933148
2022-10-25,0.00020883055610263192,427,0.0006993314909241548
2022-10-26,0.0002748981131058885,411,0.0008178336363254601
2022-10-27,0.0004301810377874439,421,0.0010108450379294135
2022-10-28,0.00021174658351368023,407,0.000721291810542022
2022-10-31,0.00015028972582299197,410,0.0006054422407507972
2022-11-01,0.0001751619769469901,415,0.0006496745746020184
2022-11-02,0.00031591549423763015,421,0.0008662523292618702
2022-11-03,0.0002575210029220572,412,0.000790601655681392
2022-11-04,0.00042503957629413497,420,0.001005981605784376
2022-11-07,0.00016917102836467242,414,0.0006392383533381236
2022-11-08,0.0002607153274872243,427,0.0007813926909312668
2022-11-09,0.0001690354804177762,422,0.0006328965242981383
2022-11-10,0.0004440004688412466,437,0.0010079778665721883
2022-11-11,0.0001787741515913646,411,0.0006595252874948537
2022-11-14,0.000128046887862468,405,0.0005622856526855104
2022-11-15,0.0003125611210697432,409,0.000874189979337971
2022-11-16,0.0001213862040817809,410,0.0005441175538379437
2022-11-17,0.0001420469109903647,420,0.0005815556129291847
2022-11-18,0.0001618776418192724,415,0.0006245531256774138
2022-11-21,8.440393756221448e-05,414,0.0004515243573932182
2022-11-22,0.0001685210147379252,412,0.0006395557748701213
2022-11-23,0.0001179587420209096,406,0.0005390164871787469
2022-11-25,9.424543962305377e-05,219,0.0006560064581729581
2022-11-28,9.90893533616767e-05,408,0.0004928144297410256
2022-11-29,0.00011021866275842667,409,0.0005191177930180567
2022-11-30,0.00020120472034996584,414,0.0006971382502601352
2022-12-01,0.00024947610347577384,420,0.0007707079359662558
2022-12-02,0.00020628739087271214,408,0.0007110600186891512
2022-12-05,9.214795106551132e-05,403,0.00047817880068349433
2022-12-06,0.00012152424369269409,406,0.0005471021817472908
2022-12-07,0.00012563252853499827,406,0.0005562730673470186
2022-12-08,9.413155625113136e-05,405,0.00048210330395238513
2022-12-09,8.244414131284765e-05,402,0.00045286303518715735
2022-12-12,0.00018481732419982523,433,0.000653322162517504
2022-12-13,0.0006272411699630108,447,0.0011845776014584193
2022-12-14,0.0002895481723116716,406,0.0008444956117151157
2022-12-15,0.0003656045703578523,404,0.0009512948059442279
2022-12-16,0.0003003307686326892,432,0.0008337926076523283
2022-12-19,0.00015781490369810974,414,0.0006174102522315706
2022-12-20,0.0001228927254939545,405,0.0005508528191632812
2022-12-21,0.00010761624484599331,402,0.0005173993637481095
2022-12-22,0.000246557341131928,403,0.0007821795297145892
2022-12-23,0.00012619688063235664,396,0.0005645165998408285
2022-12-27,0.0001286255567330788,397,0.0005692045727814047
2022-12-28,0.0001264660304853082,404,0.0005594950660408278
2022-12-29,8.679147445095953e-05,410,0.000460094037182749
2022-12-30,9.877813743051243e-05,405,0.0004938589228017399
2023-01-03,0.00015535860082762734,404,0.0006201217559057193
2023-01-04,0.00018639487529567298,408,0.0006759069348277306
2023-01-05,0.00010918329175390248,400,0.0005224540452372402
2023-01-06,0.00016202574244592358,416,0.000624087299824873
2023-01-09,0.00011303392897381648,408,0.0005263496400333866
2023-01-10,0.00012041666403212271,397,0.0005507418034668799
2023-01-11,8.248659804097919e-05,401,0.0004535440877177088
2023-01-12,0.00047753231936194213,415,0.0010726976683199873
2023-01-13,0.00010132943566981886,405,0.0005001960990015244
2023-01-17,0.000392153769657694,418,0.0009685901677472698
2023-01-18,0.00028832608473168146,489,0.0007678697123580359
2023-01-19,0.00026251368094860693,418,0.0007924791228569566
2023-01-20,0.000141506152831567,414,0.0005846386076248507
2023-01-23,0.00011015625812400693,408,0.0005196064171421587
2023-01-24,0.00036312895437090327,436,0.0009126141431323487
2023-01-25,0.0024582508761060583,601,0.0020224410203288786
2023-01-26,0.0006780431378619829,582,0.0010793621142350786
2023-01-27,0.00017007864575680173,450,0.000614778452880569
2023-01-30,0.00016003483643618229,438,0.0006044636787230424
2023-01-31,0.0001208974937489099,430,0.0005302423617618336
2023-02-01,0.00022697528837375443,432,0.0007248487843160335
2023-02-02,0.0001994818911997835,449,0.0006665436079442044
2023-02-03,0.00015187784710821126,430,0.0005943099322748117
2023-02-06,0.00012535320400317436,427,0.0005418184405221639
2023-02-07,0.00019075716601902313,418,0.000675541898408115
2023-02-08,0.00014778078350277205,431,0.0005855585777992445
2023-02-09,0.00012440636293992922,434,0.000535397614724208
2023-02-10,0.00012788680259900707,417,0.0005537896530757269
2023-02-13,6.96916368825116e-05,414,0.0004102892725332032
2023-02-14,0.00019499387780253595,415,0.0006854668232593342
2023-02-15,8.497657753258495e-05,406,0.00045749526238518474
2023-02-16,0.00014119265178460524,409,0.0005875494085962661
2023-02-17,9.211293494765913e-05,415,0.0004711251207396499
2023-02-21,0.00010302425334028475,407,0.0005031211023083043
2023-02-22,9.937767322417981e-05,409,0.0004929271712404774
2023-02-23,0.00010299485054131932,409,0.0005018178459040426
2023-02-24,0.00021773963291655326,408,0.0007305310197889649
2023-02-27,8.860391563492107e-05,402,0.00046947603808461253
2023-02-28,0.00011492385774193032,407,0.0005313832899519175
2023-03-01,0.0001239645966451144,417,0.0005452313363886292
2023-03-02,0.0001151052275625421,402,0.000535099441082795
2023-03-03,5.8270991704943374e-05,407,0.0003783807206914957
2023-03-06,8.61718989346875e-05,402,0.0004629880749533122
2023-03-07,8.693024114916353e-05,407,0.0004621556189113261
2023-03-08,9.879022721475684e-05,404,0.000494500015554157
2023-03-09,8.498933764770058e-05,414,0.000453087469687347
2023-03-10,0.00032998079783384674,416,0.0008906307156818575
2023-03-13,0.0005457592891663594,421,0.0011385694332426077
2023-03-14,0.0003975925865512469,417,0.0009764524771697064
2023-03-15,0.00034267537205265883,420,0.000903268367088387
2023-03-16,0.00017531190948718352,411,0.0006531076925895667
2023-03-17,0.0002581245382710004,426,0.0007784125809466708
2023-03-20,0.0003366460340808709,411,0.0009050359701430255
2023-03-21,0.00017401255437164955,406,0.000654677287424184
2023-03-22,0.00020756514521827924,408,0.0007132587896585601
2023-03-23,0.0002488982266256421,419,0.0007707328853051442
2023-03-24,0.00019292121996013776,413,0.0006834629455694253
2023-03-27,0.0002935095841979405,418,0.0008379594493476721
2023-03-28,9.556815528290519e-05,413,0.0004810404262909332
2023-03-29,7.122019700656595e-05,408,0.00041780295162748915
2023-03-30,0.0001201317538824895,406,0.0005439586559794768
2023-03-31,9.745011352465888e-05,417,0.0004834183672606341
2023-04-03,8.41870264172104e-05,406,0.00045536491731814775
2023-04-04,8.570296957470283e-05,401,0.0004623019750621785
2023-04-05,9.061436183898236e-05,405,0.00047301074515757497
2023-04-06,7.66807308970922e-05,406,0.00043459037646159974
2023-04-10,9.045811350940875e-05,402,0.00047436292314980284
2023-04-11,0.00012844819997772188,406,0.0005624721120130477
2023-04-12,0.0001563525981747363,411,0.00061678192815384
2023-04-13,0.0001908760253171014,410,0.0006823131841472967
2023-04-14,0.00015419877182033475,416,0.0006088268428445911
2023-04-17,6.633393131146064e-05,409,0.0004027227968817579
2023-04-18,8.83893423937598e-05,428,0.0004544415860433627
2023-04-19,0.0014591945365283632,592,0.001569985871282809
2023-04-20,0.0008091171703636184,524,0.0012426249383201472
2023-04-21,0.00013117389872694781,415,0.0005622114225799689
2023-04-24,8.5192401437132e-05,420,0.00045037656582108096
2023-04-25,0.00011351742680750125,414,0.0005236379313131416
2023-04-26,0.0001159143290640111,418,0.0005265994752467667
2023-04-27,9.527964824632899e-05,410,0.00048206782299449946
2023-04-28,0.0001254030791701688,402,0.0005585230148657692
2023-05-01,7.290393406324299e-05,421,0.00041613518171549106
2023-05-02,0.00014158239537632664,417,0.0005826887059149021
2023-05-03,0.00018444629139762866,433,0.000652666039677163
